,Year,County,Strata,Strata_Name,Cause_Desc,Count
359,2014,Fresno,Gender,Female,Diabetes mellitus,110
360,2014,Fresno,Gender,Female,Diseases of heart,679
361,2014,Fresno,Gender,Female,Essential hypertension and hypertensive renal disease,138
362,2014,Fresno,Gender,Female,Influenza and pneumonia,93
363,2014,Fresno,Gender,Female,Intentional self-harm (suicide),21
364,2014,Fresno,Gender,Female,Malignant neoplasms,608
365,2014,Fresno,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",49
366,2014,Fresno,Gender,Female,Parkinson's disease,17
367,2014,Fresno,Gender,Male,Accidents (unintentional injuries),252
368,2014,Fresno,Gender,Male,Alzheimer's disease,99
369,2014,Fresno,Gender,Male,Assault (homicide),0
370,2014,Fresno,Gender,Male,Cerebrovascular diseases,171
371,2014,Fresno,Gender,Male,Chronic liver disease and cirrhosis,83
372,2014,Fresno,Gender,Male,Chronic lower respiratory diseases,136
373,2014,Fresno,Gender,Male,Diabetes mellitus,142
374,2014,Fresno,Gender,Male,Diseases of heart,783
375,2014,Fresno,Gender,Male,Essential hypertension and hypertensive renal disease,79
376,2014,Fresno,Gender,Male,Influenza and pneumonia,92
377,2014,Fresno,Gender,Male,Intentional self-harm (suicide),83
378,2014,Fresno,Gender,Male,Malignant neoplasms,638
379,2014,Fresno,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",38
380,2014,Fresno,Gender,Male,Parkinson's disease,39
381,2014,Fresno,Place Type,Decedent's Home,All causes (total),1944
382,2014,Fresno,Place Type,Emergency Room/Outpatient,All causes (total),493
383,2014,Fresno,Place Type,Hospice Facility,All causes (total),334
384,2014,Fresno,Place Type,Inpatient,All causes (total),2114
385,2014,Fresno,Place Type,Nursing Home/Long Term Care Facility,All causes (total),1141
386,2014,Fresno,Place Type,Other/Unknown,All causes (total),366
387,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
388,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
389,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
390,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
391,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
392,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
393,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
394,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,0
395,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
396,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
397,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
398,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,0
399,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
400,2014,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
401,2014,Fresno,Race-Ethnicity,Asian,Accidents (unintentional injuries),23
402,2014,Fresno,Race-Ethnicity,Asian,Alzheimer's disease,0
403,2014,Fresno,Race-Ethnicity,Asian,Assault (homicide),0
404,2014,Fresno,Race-Ethnicity,Asian,Cerebrovascular diseases,43
405,2014,Fresno,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,0
406,2014,Fresno,Race-Ethnicity,Asian,Chronic lower respiratory diseases,0
407,2014,Fresno,Race-Ethnicity,Asian,Diabetes mellitus,28
408,2014,Fresno,Race-Ethnicity,Asian,Diseases of heart,93
409,2014,Fresno,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,15
410,2014,Fresno,Race-Ethnicity,Asian,Influenza and pneumonia,11
411,2014,Fresno,Race-Ethnicity,Asian,Intentional self-harm (suicide),0
412,2014,Fresno,Race-Ethnicity,Asian,Malignant neoplasms,97
413,2014,Fresno,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",0
414,2014,Fresno,Race-Ethnicity,Asian,Parkinson's disease,0
415,2014,Fresno,Race-Ethnicity,Black,Accidents (unintentional injuries),19
416,2014,Fresno,Race-Ethnicity,Black,Alzheimer's disease,0
417,2014,Fresno,Race-Ethnicity,Black,Assault (homicide),18
418,2014,Fresno,Race-Ethnicity,Black,Cerebrovascular diseases,12
419,2014,Fresno,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
420,2014,Fresno,Race-Ethnicity,Black,Chronic lower respiratory diseases,13
421,2014,Fresno,Race-Ethnicity,Black,Diabetes mellitus,18
422,2014,Fresno,Race-Ethnicity,Black,Diseases of heart,68
423,2014,Fresno,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,0
424,2014,Fresno,Race-Ethnicity,Black,Influenza and pneumonia,0
425,2014,Fresno,Race-Ethnicity,Black,Intentional self-harm (suicide),0
426,2014,Fresno,Race-Ethnicity,Black,Malignant neoplasms,76
427,2014,Fresno,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
428,2014,Fresno,Race-Ethnicity,Black,Parkinson's disease,0
429,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
430,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
431,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
432,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
433,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
434,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
435,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
436,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,0
437,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
438,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
439,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
440,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,0
441,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
442,2014,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
443,2014,Fresno,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),135
444,2014,Fresno,Race-Ethnicity,Hispanic,Alzheimer's disease,51
445,2014,Fresno,Race-Ethnicity,Hispanic,Assault (homicide),27
446,2014,Fresno,Race-Ethnicity,Hispanic,Cerebrovascular diseases,117
447,2014,Fresno,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,68
448,2014,Fresno,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,31
449,2014,Fresno,Race-Ethnicity,Hispanic,Diabetes mellitus,90
450,2014,Fresno,Race-Ethnicity,Hispanic,Diseases of heart,286
451,2014,Fresno,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,63
452,2014,Fresno,Race-Ethnicity,Hispanic,Influenza and pneumonia,54
453,2014,Fresno,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),33
454,2014,Fresno,Race-Ethnicity,Hispanic,Malignant neoplasms,320
455,2014,Fresno,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",29
456,2014,Fresno,Race-Ethnicity,Hispanic,Parkinson's disease,0
457,2014,Fresno,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),0
458,2014,Fresno,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
459,2014,Fresno,Race-Ethnicity,Multi-Race,Assault (homicide),0
460,2014,Fresno,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
461,2014,Fresno,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
462,2014,Fresno,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
463,2014,Fresno,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
464,2014,Fresno,Race-Ethnicity,Multi-Race,Diseases of heart,0
465,2014,Fresno,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
466,2014,Fresno,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
467,2014,Fresno,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
468,2014,Fresno,Race-Ethnicity,Multi-Race,Malignant neoplasms,0
469,2014,Fresno,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
470,2014,Fresno,Race-Ethnicity,Multi-Race,Parkinson's disease,0
471,2014,Fresno,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
472,2014,Fresno,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
473,2014,Fresno,Race-Ethnicity,Other/Unknown,Assault (homicide),0
474,2014,Fresno,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
475,2014,Fresno,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
476,2014,Fresno,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,0
477,2014,Fresno,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
478,2014,Fresno,Race-Ethnicity,Other/Unknown,Diseases of heart,0
479,2014,Fresno,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
480,2014,Fresno,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
481,2014,Fresno,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
482,2014,Fresno,Race-Ethnicity,Other/Unknown,Malignant neoplasms,0
483,2014,Fresno,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
484,2014,Fresno,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
485,2014,Fresno,Race-Ethnicity,White,Accidents (unintentional injuries),184
486,2014,Fresno,Race-Ethnicity,White,Alzheimer's disease,247
487,2014,Fresno,Race-Ethnicity,White,Assault (homicide),16
488,2014,Fresno,Race-Ethnicity,White,Cerebrovascular diseases,214
489,2014,Fresno,Race-Ethnicity,White,Chronic liver disease and cirrhosis,66
490,2014,Fresno,Race-Ethnicity,White,Chronic lower respiratory diseases,236
491,2014,Fresno,Race-Ethnicity,White,Diabetes mellitus,112
492,2014,Fresno,Race-Ethnicity,White,Diseases of heart,996
493,2014,Fresno,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,126
494,2014,Fresno,Race-Ethnicity,White,Influenza and pneumonia,110
495,2014,Fresno,Race-Ethnicity,White,Intentional self-harm (suicide),60
496,2014,Fresno,Race-Ethnicity,White,Malignant neoplasms,739
497,2014,Fresno,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",41
498,2014,Fresno,Race-Ethnicity,White,Parkinson's disease,44
499,2014,Fresno,Total Population,Total Population,Accidents (unintentional injuries),372
500,2014,Fresno,Total Population,Total Population,Alzheimer's disease,316
501,2014,Fresno,Total Population,Total Population,Assault (homicide),67
502,2014,Fresno,Total Population,Total Population,Cerebrovascular diseases,393
503,2014,Fresno,Total Population,Total Population,Chronic liver disease and cirrhosis,141
504,2014,Fresno,Total Population,Total Population,Chronic lower respiratory diseases,295
505,2014,Fresno,Total Population,Total Population,Diabetes mellitus,252
506,2014,Fresno,Total Population,Total Population,Diseases of heart,1462
507,2014,Fresno,Total Population,Total Population,Essential hypertension and hypertensive renal disease,217
508,2014,Fresno,Total Population,Total Population,Influenza and pneumonia,185
509,2014,Fresno,Total Population,Total Population,Intentional self-harm (suicide),104
510,2014,Fresno,Total Population,Total Population,Malignant neoplasms,1246
511,2014,Fresno,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",87
512,2014,Fresno,Total Population,Total Population,Parkinson's disease,56
513,2014,Los Angeles,Age,1-4 years,All causes (total),98
514,2014,Los Angeles,Age,15-24 years,All causes (total),700
515,2014,Los Angeles,Age,25-34 years,All causes (total),1093
516,2014,Los Angeles,Age,35-44 years,All causes (total),1729
517,2014,Los Angeles,Age,45-54 years,All causes (total),4155
518,2014,Los Angeles,Age,5-14 years,All causes (total),117
519,2014,Los Angeles,Age,55-64 years,All causes (total),7870
520,2014,Los Angeles,Age,65-74 years,All causes (total),9657
521,2014,Los Angeles,Age,75-84 years,All causes (total),13124
522,2014,Los Angeles,Age,85 years and over,All causes (total),19449
523,2014,Los Angeles,Age,Under 1 year,All causes (total),522
524,2014,Los Angeles,Gender,Female,Accidents (unintentional injuries),675
525,2014,Los Angeles,Gender,Female,Alzheimer's disease,1956
526,2014,Los Angeles,Gender,Female,Assault (homicide),76
527,2014,Los Angeles,Gender,Female,Cerebrovascular diseases,1824
528,2014,Los Angeles,Gender,Female,Chronic liver disease and cirrhosis,449
529,2014,Los Angeles,Gender,Female,Chronic lower respiratory diseases,1408
530,2014,Los Angeles,Gender,Female,Diabetes mellitus,1056
531,2014,Los Angeles,Gender,Female,Diseases of heart,7266
532,2014,Los Angeles,Gender,Female,Essential hypertension and hypertensive renal disease,622
533,2014,Los Angeles,Gender,Female,Influenza and pneumonia,1039
534,2014,Los Angeles,Gender,Female,Intentional self-harm (suicide),176
535,2014,Los Angeles,Gender,Female,Malignant neoplasms,6998
536,2014,Los Angeles,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",456
537,2014,Los Angeles,Gender,Female,Parkinson's disease,237
538,2014,Los Angeles,Gender,Male,Accidents (unintentional injuries),1535
539,2014,Los Angeles,Gender,Male,Alzheimer's disease,927
540,2014,Los Angeles,Gender,Male,Assault (homicide),469
541,2014,Los Angeles,Gender,Male,Cerebrovascular diseases,1377
542,2014,Los Angeles,Gender,Male,Chronic liver disease and cirrhosis,868
543,2014,Los Angeles,Gender,Male,Chronic lower respiratory diseases,1379
544,2014,Los Angeles,Gender,Male,Diabetes mellitus,1231
545,2014,Los Angeles,Gender,Male,Diseases of heart,8127
546,2014,Los Angeles,Gender,Male,Essential hypertension and hypertensive renal disease,523
547,2014,Los Angeles,Gender,Male,Influenza and pneumonia,1022
548,2014,Los Angeles,Gender,Male,Intentional self-harm (suicide),629
549,2014,Los Angeles,Gender,Male,Malignant neoplasms,7130
550,2014,Los Angeles,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",533
551,2014,Los Angeles,Gender,Male,Parkinson's disease,360
552,2014,Los Angeles,Place Type,Decedent's Home,All causes (total),20595
553,2014,Los Angeles,Place Type,Emergency Room/Outpatient,All causes (total),3455
554,2014,Los Angeles,Place Type,Hospice Facility,All causes (total),719
555,2014,Los Angeles,Place Type,Inpatient,All causes (total),20884
556,2014,Los Angeles,Place Type,Nursing Home/Long Term Care Facility,All causes (total),8117
557,2014,Los Angeles,Place Type,Other/Unknown,All causes (total),4745
558,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
559,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
560,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
561,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
562,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
563,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
564,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
565,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,39
566,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
567,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
568,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
569,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,29
570,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
571,2014,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
572,2014,Los Angeles,Race-Ethnicity,Asian,Accidents (unintentional injuries),181
573,2014,Los Angeles,Race-Ethnicity,Asian,Alzheimer's disease,236
574,2014,Los Angeles,Race-Ethnicity,Asian,Assault (homicide),12
575,2014,Los Angeles,Race-Ethnicity,Asian,Cerebrovascular diseases,488
576,2014,Los Angeles,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,66
577,2014,Los Angeles,Race-Ethnicity,Asian,Chronic lower respiratory diseases,267
578,2014,Los Angeles,Race-Ethnicity,Asian,Diabetes mellitus,268
579,2014,Los Angeles,Race-Ethnicity,Asian,Diseases of heart,1745
580,2014,Los Angeles,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,162
581,2014,Los Angeles,Race-Ethnicity,Asian,Influenza and pneumonia,384
582,2014,Los Angeles,Race-Ethnicity,Asian,Intentional self-harm (suicide),97
583,2014,Los Angeles,Race-Ethnicity,Asian,Malignant neoplasms,1925
584,2014,Los Angeles,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",140
585,2014,Los Angeles,Race-Ethnicity,Asian,Parkinson's disease,68
586,2014,Los Angeles,Race-Ethnicity,Black,Accidents (unintentional injuries),270
587,2014,Los Angeles,Race-Ethnicity,Black,Alzheimer's disease,252
588,2014,Los Angeles,Race-Ethnicity,Black,Assault (homicide),201
589,2014,Los Angeles,Race-Ethnicity,Black,Cerebrovascular diseases,443
590,2014,Los Angeles,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,106
591,2014,Los Angeles,Race-Ethnicity,Black,Chronic lower respiratory diseases,332
592,2014,Los Angeles,Race-Ethnicity,Black,Diabetes mellitus,392
593,2014,Los Angeles,Race-Ethnicity,Black,Diseases of heart,2161
594,2014,Los Angeles,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,197
